Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2014,Carretera,03/02/2014,B-124,3.3,SABADELL,Valles Occidental,Barcelona,1,0,1,2,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,7.31,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,15/06/2014,SE,999999,SANT BOI DE LLOBREGAT,Baix Llobregat,Barcelona,0,4,3,7,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,2.48,Nit,Altres,dg
2014,Zona urbana,13/12/2014,SE,999999,CASTELLDEFELS,Baix Llobregat,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,9.13,Matí,Altres,dis
2014,Zona urbana,15/10/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,Si,No,No,No,No,No,No,Si,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,22.45,Nit,Atropellament,dill-dij
2014,Zona urbana,23/10/2014,SE,999999,BANYOLES,Pla de l'Estany,Girona,0,1,0,1,2,0,1,0,0,0,1,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,16.45,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,13/04/2014,BP-2121,21.6,TORRELLES DE FOIX,Alt Penedes,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,12,Matí,Bolcada a la calcada,dg
2014,Zona urbana,14/03/2014,SE,999999,TARADELL,Osona,Barcelona,0,2,0,2,2,0,0,1,0,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial insuficient",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,19.4,Tarda,Col.lisió de vehicles en marxa,div
2014,Carretera,22/11/2014,TV-3101,2.8,RIUDOMS,Baix Camp,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,70,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,14.54,Tarda,Sortida de la calcada sense especificar,dis
2014,Zona urbana,02/02/2014,SE,999999,GRANOLLERS,Valles Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,10,Matí,Col.lisió de vehicles en marxa,dg
2014,Carretera,13/06/2014,C-65,24.5,LLAMBILLES,Girones,Girona,1,0,0,1,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia fosc",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,16.08,Tarda,Col.lisió de vehicles en marxa,div
2014,Carretera,20/11/2014,C-16,107.1,CERCS,Bergueda,Barcelona,0,1,0,1,2,0,0,0,0,1,1,0,0,60,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,16.24,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,08/07/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,17,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,30/01/2014,C-12,92.5,FLIX,Ribera d'Ebre,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,11.33,Matí,Altres,dill-dij
2014,Carretera,25/06/2014,C-16,108,CERCS,Bergueda,Barcelona,0,1,0,1,2,0,0,0,0,2,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia fosc",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,9.47,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,17/06/2014,SE,999999,MANRESA,Bages,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,Altres,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia fosc",Senyal Stop o cedeix pas,Doble sentit,Atropellament,Intersecció en T o Y,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,18.3,Tarda,Atropellament,dill-dij
2014,Zona urbana,10/11/2014,SE,999999,CAMBRILS,Baix Camp,Tarragona,0,1,0,1,2,0,0,0,1,0,0,1,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,13.32,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,23/04/2014,SE,999999,MONT-ROIG DEL CAMP,Baix Camp,Tarragona,0,1,0,1,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Fregament o col·lisió lateral,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,14.47,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,06/02/2014,SE,999999,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Sense especificar,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,17.3,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,30/08/2014,N-150,1,MONTCADA I REIXAC,Valles Occidental,Barcelona,0,2,2,4,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,17.26,Tarda,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,25/08/2014,SE,999999,SABADELL,Valles Occidental,Barcelona,0,2,0,2,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,18.54,Tarda,Altres,dill-dij
2014,Zona urbana,27/03/2014,SE,999999,TERRASSA,Valles Occidental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,19.1,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,05/08/2014,SE,999999,SANT CUGAT DEL VALLES,Valles Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,30,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Sense especificar,Caiguda en la via,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13.15,Matí,Bolcada a la calcada,dill-dij
2014,Zona urbana,06/01/2014,C-28,24.2,VIELHA E MIJARAN,Val d'Aran,Lleida,0,1,0,1,2,1,0,0,0,1,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Travessera,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,20.08,Tarda,Atropellament,dill-dij
2014,Carretera,01/11/2014,B-151,4.5,CASTELLBISBAL,Valles Occidental,Barcelona,1,0,0,1,1,0,0,0,1,0,0,0,0,50,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,15.03,Tarda,Sortida de la calcada sense especificar,dis
2014,Carretera,18/04/2014,C-16z,67.1,BALSARENY,Bages,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,15.51,Tarda,Atropellament,div
2014,Carretera,10/05/2014,B-220,10.2,BELLPRAT,Anoia,Barcelona,1,0,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,13.3,Matí,Sortida de la calcada sense especificar,dis
2014,Zona urbana,13/09/2014,SE,999999,BADALONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,13.2,Matí,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,22/11/2014,SE,999999,SANTA CRISTINA D'ARO,Baix Emporda,Girona,0,1,1,2,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Doble sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,19.3,Tarda,Col.lisió de vehicles en marxa,dis
2014,Carretera,25/03/2014,C-59,8,PALAU DE PLEGAMANS,Valles Occidental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,Control policial,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,13.52,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,08/10/2014,SE,999999,SANT JOAN DESPI,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,8.4,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,01/06/2014,SE,999999,SITGES,Garraf,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,8.56,Matí,Bolcada a la calcada,dg
2014,Carretera,15/04/2014,SE,999999,"BRULL, EL",Osona,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,999,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Camí rural/pista forestal,Municipal,Pla,"Calma, vent molt suau",Feiners,15.52,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,26/09/2014,SE,999999,PALAFRUGELL,Baix Emporda,Girona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Sense especificar,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Sense especificar,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,17.17,Tarda,Col.lisió de vehicles en marxa,div
2014,Zona urbana,18/02/2014,SE,999999,BLANES,Selva,Girona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Sense especificar,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,12.49,Matí,Atropellament,dill-dij
2014,Carretera,23/02/2014,C-12,178.9,OS DE BALAGUER,Noguera,Lleida,1,2,0,3,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,Si,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,7.3,Matí,Sortida de la calcada sense especificar,dg
2014,Zona urbana,25/02/2014,SE,999999,LLEIDA,Segria,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,Carril bici,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,20.2,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2014,Carretera,13/01/2014,N-240,56.3,VINAIXA,Garrigues,Lleida,0,1,3,4,4,0,0,0,0,2,2,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De dia, dia fosc",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,12.56,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,04/05/2014,SE,999999,MANRESA,Bages,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,10.58,Matí,Atropellament,dg
2014,Carretera,05/04/2014,C-1415c,17.9,"ROCA DEL VALLES, LA",Valles Oriental,Barcelona,0,1,2,3,3,0,0,0,1,2,0,0,0,70,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,21.32,Tarda,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,07/10/2014,SE,999999,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,Alba o capvespre,Semàfor,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Sense especificar,"Calma, vent molt suau",Feiners,20.36,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,25/07/2014,B-500,13.2,MOLLET DEL VALLES,Valles Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Altres,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,18.58,Tarda,Altres,div
2014,Zona urbana,03/02/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,15.1,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,30/08/2014,SE,999999,BARCELONA,Barcelones,Barcelona,1,0,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,Carril bus,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Semàfor,Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,20.3,Tarda,Atropellament,dis
2014,Carretera,20/05/2014,N-340,1058.5,ALCANAR,Montsia,Tarragona,1,0,0,1,2,0,1,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,Si,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,18.1,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,07/08/2014,SE,999999,TARRAGONA,Tarragones,Tarragona,0,1,0,1,2,0,0,0,1,0,1,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,10.28,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,09/05/2014,GIP-6831,1,BLANES,Selva,Girona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,18.42,Tarda,Col.lisió de vehicles en marxa,div
